a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2025,1,MIDU,3,1,1,WED,1,1,1,4,283263,396951,13,60, , , , , , , , , , 
2025,2,ARBC,3,1,1,WED,1,1,3,0,315533,342455,13,60, , , , , , , , , , 
2025,3,BELC,3,2,1,WED,1,1,12,30,337892,373968,13,30, , , , , , , , , , 
2025,4,CCGL,3,1,1,WED,1,1,15,22,269559,410954,13,60, , , , , , , , , , 
2025,5,ARBC,2,2,2,WED,1,1,15,47,315495,342492,13,60,1,1,1,1,2,1,1,1,3,1
2025,6,DCST,3,2,1,WED,1,1,16,30,243275,419911,1,40, , , , , , , , , , 
2025,7,CCGL,3,2,1,WED,1,1,19,50,285681,431640,11,50, , , , , , , , , , 
2025,8,MIDU,3,1,1,THU,2,1,0,2,277362,395360,13,60, , , , , , , , , , 
2025,9,LISC,3,1,1,THU,2,1,7,40,326267,362960,13,40, , , , , , , , , , 
2025,10,NEMD,2,2,1,THU,2,1,7,49,307409,328577,13,40,12,7,1,1,3,1,4,1,1,1
2025,11,BELC,2,2,2,THU,2,1,9,0,333072,371807,13,30,12,7,1,1,1,1,4,1,1,1
2025,12,BELC,2,1,1,THU,2,1,10,31,337383,374892,13,30,12,7,1,1,1,1,1,1,1,1
2025,13,DCST,3,2,3,THU,2,1,11,0,247332,414466,13,30, , , , , , , , , , 
2025,14,BELC,2,2,1,THU,2,1,12,11,332553,369025,13,50,12,7,1,1,1,1,1,1,1,1
2025,15,CCGL,3,2,1,THU,2,1,12,50,285851,431565,11,50, , , , , , , , , , 
2025,16,MIDU,3,2,2,THU,2,1,13,24,281257,360708,13,30, , , , , , , , , , 
2025,17,NEMD,1,1,1,THU,2,1,13,50,306346,320476,13,60,12,7,1,1,2,9,4,1,1,1
2025,18,LISC,3,2,1,THU,2,1,15,25,342876,372376,13,40, , , , , , , , , , 
2025,19,ANTN,3,2,4,THU,2,1,13,40,330460,382410,13,30, , , , , , , , , , 
2025,20,ANTN,3,2,2,THU,2,1,14,35,331790,382202,13,30, , , , , , , , , , 
2025,21,MIDU,2,2,1,THU,2,1,17,3,279773,371474,13,60,1,1,1,1,6,1,2,1,1,1
2025,22,ARND,2,2,1,THU,2,1,17,30,347965,374086,13,30,10,7,1,1,4,2,2,1,1,1
2025,23,MEAN,2,2,2,THU,2,1,18,17,311786,398269,11,70,12,7,1,1,6,9,2,1,1,1
2025,24,ANTN,3,3,3,THU,2,1,18,31,311146,388929,13,60, , , , , , , , , , 
2025,25,LISC,3,2,1,THU,2,1,18,55,319061,372807,13,60, , , , , , , , , , 
2025,26,ARBC,3,2,1,THU,2,1,20,6,305942,358939,13,50, , , , , , , , , , 
2025,27,DCST,3,2,1,THU,2,1,18,20,244537,419790,1,30, , , , , , , , , , 
2025,28,NEMD,2,2,1,FRI,3,1,12,13,301675,330686,13,60,10,7,1,1,2,9,4,1,1,1
2025,29,FERO,2,3,1,FRI,3,1,13,27,253350,367802,13,60,1,1,1,1,2,1,2,1,1,1
2025,30,DCST,3,2,1,FRI,3,1,14,22,251902,420975,13,30, , , , , , , , , , 
2025,31,NEMD,3,1,1,FRI,3,1,14,44,349448,341999,13,60, , , , , , , , , , 
2025,32,NEMD,3,1,1,FRI,3,1,16,29,340439,336385,13,30, , , , , , , , , , 
2025,33,MEAN,3,2,1,FRI,3,1,15,47,335080,395843,13,60, , , , , , , , , , 
2025,34,MEAN,3,2,4,FRI,3,1,17,19,302852,406091,13,60, , , , , , , , , , 
2025,35,BELC,3,2,2,FRI,3,1,17,55,333927,371868,13,30, , , , , , , , , , 
2025,36,BELC,2,1,1,FRI,3,1,18,50,334839,373943,13,30,12,3,1,11,4,1,2,1,1,2
2025,37,ARND,3,2,1,FRI,3,1,17,52,351659,381775,13,30, , , , , , , , , , 
2025,38,FERO,3,2,3,FRI,3,1,19,14,246246,379835,13,60, , , , , , , , , , 
2025,39,NEMD,3,1,4,FRI,3,1,23,30,348801,346396,13,60, , , , , , , , , , 
2025,40,BELC,3,2,1,SAT,4,1,9,30,335020,372163,13,30, , , , , , , , , , 
2025,41,NEMD,3,2,1,SAT,4,1,10,36,310687,327452,13,60, , , , , , , , , , 
2025,42,MEAN,3,2,6,SAT,4,1,10,59,310951,400749,11,70, , , , , , , , , , 
2025,43,ANTN,3,1,1,SAT,4,1,15,30,331225,384197,13,30, , , , , , , , , , 
2025,44,BELC,3,2,1,SAT,4,1,16,39,334117,372377,13,30, , , , , , , , , , 
2025,45,BELC,3,1,1,SAT,4,1,19,30,334165,377368,13,30, , , , , , , , , , 
2025,46,ARBC,3,2,1,SAT,4,1,21,40,301112,343040,13,60, , , , , , , , , , 
2025,47,ARND,3,2,1,SAT,4,1,21,45,347690,380462,13,30, , , , , , , , , , 
2025,48,BELC,3,2,2,SAT,4,1,23,52,332027,373124,1,30, , , , , , , , , , 
2025,49,CCGL,3,1,1,SUN,5,1,1,14,316236,427541,13,60, , , , , , , , , , 
2025,50,FERO,3,1,1,SUN,5,1,2,16,225198,360627,13,60, , , , , , , , , , 
2025,51,ANTN,3,2,3,SUN,5,1,10,37,319400,377330,13,60, , , , , , , , , , 
2025,52,ANTN,3,2,1,SUN,5,1,12,23,299317,391012,13,60, , , , , , , , , , 
2025,53,NEMD,2,2,1,SUN,5,1,12,40,351983,355106,13,60,1,1,1,1,2,4,2,1,1,1
2025,54,ARBC,3,1,1,SUN,5,1,15,35,311645,346159,13,30, , , , , , , , , , 
2025,55,DCST,3,2,3,SUN,5,1,18,18,237253,407648,13,60, , , , , , , , , , 
2025,56,MEAN,3,1,1,SUN,5,1,21,16,311793,398223,11,70, , , , , , , , , , 
2025,57,DCST,3,2,2,MON,6,1,5,50,243887,418658,1,30, , , , , , , , , , 
2025,58,DCST,3,1,1,MON,6,1,7,50,242652,420891,13,30, , , , , , , , , , 
2025,59,CCGL,3,1,1,MON,6,1,8,25,286225,411449,13,60, , , , , , , , , , 
2025,60,LISC,2,2,1,MON,6,1,8,40,324793,373973,13,60,1,1,1,1,2,3,4,1,1,1
2025,61,ARBC,2,1,1,MON,6,1,9,0,284529,334255,13,30,1,1,1,1,1,8,2,1,1,1
2025,62,CCGL,3,2,2,MON,6,1,9,28,264498,409152,13,60, , , , , , , , , , 
2025,63,ARND,3,2,3,MON,6,1,9,40,350086,380408,13,30, , , , , , , , , , 
2025,64,BELC,3,1,1,SAT,4,1,15,0,333223,377287,13,30, , , , , , , , , , 
2025,65,BELC,3,2,1,MON,6,1,11,40,332956,374779,13,30, , , , , , , , , , 
2025,66,FERO,3,2,1,MON,6,1,14,1,235473,334720,13,30, , , , , , , , , , 
2025,67,MEAN,3,2,1,MON,6,1,15,49,342261,388421,13,30, , , , , , , , , , 
2025,68,CCGL,3,7,2,MON,6,1,16,3,305585,417434,11,70, , , , , , , , , , 
2025,69,MEAN,3,2,2,MON,6,1,16,14,340177,401927,13,30, , , , , , , , , , 
2025,70,ARND,3,2,1,MON,6,1,16,40,348889,372456,13,30, , , , , , , , , , 
2025,71,CCGL,3,2,1,MON,6,1,15,50,284763,431489,1,30, , , , , , , , , , 
2025,72,BELC,3,1,1,THU,2,1,12,30,333314,376064,13,30, , , , , , , , , , 
2025,73,ANTN,3,3,4,MON,6,1,18,37,330879,384573,12,70, , , , , , , , , , 
2025,74,BELC,3,1,1,MON,6,1,19,15,329691,371221,13,30, , , , , , , , , , 
2025,75,LISC,3,2,1,TUE,7,1,2,8,343715,373098,13,60, , , , , , , , , , 
2025,76,ARBC,3,2,1,TUE,7,1,6,13,302107,356651,1,60, , , , , , , , , , 
2025,77,LISC,3,1,1,TUE,7,1,5,35,321228,358029,13,60, , , , , , , , , , 
2025,78,ARBC,3,1,1,TUE,7,1,6,20,287007,357254,13,60, , , , , , , , , , 
2025,79,ANTN,3,4,1,TUE,7,1,7,20,313734,389973,12,70, , , , , , , , , , 
2025,80,BELC,3,2,1,TUE,7,1,7,55,330924,368169,13,30, , , , , , , , , , 
2025,81,ARBC,3,2,1,TUE,7,1,8,0,293353,342583,13,30, , , , , , , , , , 
2025,82,BELC,3,2,3,TUE,7,1,8,30,331563,375837,13,30, , , , , , , , , , 
2025,83,MEAN,3,2,2,TUE,7,1,9,51,336267,400631,13,60, , , , , , , , , , 
2025,84,MIDU,3,3,1,TUE,7,1,10,0,281577,364469,13,60, , , , , , , , , , 
2025,85,LISC,3,2,2,MON,6,1,19,0,335418,364124,13,60, , , , , , , , , , 
2025,86,DCST,3,2,2,TUE,7,1,15,0,226249,384613,2,30, , , , , , , , , , 
2025,87,ARND,3,1,1,TUE,7,1,15,0,350924,381346,13,30, , , , , , , , , , 
2025,88,LISC,3,2,1,TUE,7,1,14,30,325665,362152,1,30, , , , , , , , , , 
2025,89,LISC,3,2,1,TUE,7,1,20,0,327123,365327,13,30, , , , , , , , , , 
2025,90,ARND,3,2,2,WED,8,1,7,20,345788,372113,13,60, , , , , , , , , , 
2025,91,ANTN,3,1,1,WED,8,1,8,14,314347,388268,11,40, , , , , , , , , , 
2025,92,ARND,3,2,1,WED,8,1,12,10,350035,379988,11,40, , , , , , , , , , 
2025,93,DCST,3,1,1,WED,8,1,13,40,246892,418287,13,60, , , , , , , , , , 
2025,94,LISC,3,2,2,TUE,7,1,13,45,324428,375132,13,60, , , , , , , , , , 
2025,95,BELC,3,2,1,WED,8,1,10,40,333997,375114,2,30, , , , , , , , , , 
2025,96,MIDU,3,2,1,MON,6,1,15,40,295291,396608,13,30, , , , , , , , , , 
2025,97,ARBC,3,3,1,WED,8,1,18,40,304599,359795,13,60, , , , , , , , , , 
2025,98,ANTN,3,1,1,WED,8,1,20,30,299383,391225,1,70, , , , , , , , , , 
2025,99,ANTN,2,1,1,THU,9,1,8,19,315248,389297,13,60,1,1,1,1,6,7,4,1,1,1
2025,100,BELC,3,2,2,THU,9,1,8,46,333375,368505,13,30, , , , , , , , , , 
2025,101,MEAN,3,2,3,THU,9,1,10,1,307750,397845,13,60, , , , , , , , , , 
2025,102,ARND,3,1,1,THU,9,1,10,52,342979,370117,13,60, , , , , , , , , , 
2025,103,LISC,3,2,1,WED,8,1,6,30,326527,363898,13,30, , , , , , , , , , 
2025,104,ARBC,3,3,2,THU,9,1,14,35,313925,345544,11,60, , , , , , , , , , 
2025,105,NEMD,3,1,1,THU,9,1,16,29,352634,341095,13,60, , , , , , , , , , 
2025,106,BELC,3,7,2,THU,9,1,17,15,333901,380114,12,70, , , , , , , , , , 
2025,107,FERO,3,2,3,THU,9,1,17,40,224446,333030,13,60, , , , , , , , , , 
2025,108,BELC,3,1,1,THU,9,1,21,14,334313,374638,2,30, , , , , , , , , , 
2025,109,BELC,2,2,1,THU,9,1,21,25,334210,377747,13,30,1,1,1,1,4,1,1,1,1,2
2025,110,ARBC,3,2,1,FRI,10,1,8,15,299967,354948,13,20, , , , , , , , , , 
2025,111,ARBC,3,2,2,FRI,10,1,8,27,296661,339701,13,60, , , , , , , , , , 
2025,112,ANTN,3,2,2,FRI,10,1,9,45,331365,382009,13,40, , , , , , , , , , 
2025,113,ARBC,2,1,1,FRI,10,1,13,15,303135,355494,13,40,10,7,1,1,1,8,2,1,1,1
2025,114,NEMD,3,1,1,FRI,10,1,14,0,343127,342894,13,60, , , , , , , , , , 
2025,115,MIDU,3,2,4,FRI,10,1,16,1,281160,375827,13,60, , , , , , , , , , 
2025,116,LISC,3,3,1,FRI,10,1,16,16,327932,364786,13,30, , , , , , , , , , 
2025,117,CCGL,3,2,6,FRI,10,1,17,9,303198,417421,13,60, , , , , , , , , , 
2025,118,NEMD,2,2,2,FRI,10,1,19,15,306196,330164,13,60,12,7,1,1,4,1,1,1,1,1
2025,119,ARND,3,3,2,FRI,10,1,19,49,364451,357592,13,30, , , , , , , , , , 
2025,120,ARND,1,3,2,SAT,11,1,1,45,353769,377158,13,60,1,1,1,1,6,1,2,1,1,1
2025,121,MIDU,3,2,1,SAT,11,1,11,53,283663,397358,13,60, , , , , , , , , , 
2025,122,FERO,2,3,5,SAT,11,1,14,42,226320,345140,13,50,10,7,1,1,1,1,1,1,1,1
2025,123,CCGL,3,2,4,SAT,11,1,15,29,257049,421066,13,40, , , , , , , , , , 
2025,124,NEMD,3,2,1,SAT,11,1,15,20,340386,359004,13,30, , , , , , , , , , 
2025,125,NEMD,3,2,1,SAT,11,1,15,50,307275,328706,13,40, , , , , , , , , , 
2025,126,ARBC,2,2,1,SAT,11,1,17,2,302518,354143,13,30,12,7,1,1,1,10,10,1,1,2
2025,127,ARBC,2,1,1,SAT,11,1,17,38,287318,344724,13,30,12,7,1,1,4,2,2,1,1,1
2025,128,ARBC,3,1,1,SAT,11,1,19,7,312830,358824,13,30, , , , , , , , , , 
2025,129,MEAN,3,2,2,SAT,11,1,19,5,340683,389603,13,40, , , , , , , , , , 
2025,130,NEMD,2,1,1,SAT,11,1,20,21,325831,328119,13,60,1,1,1,1,6,9,4,1,1,1
2025,131,ANTN,3,2,1,SUN,12,1,11,0,319672,377973,1,60, , , , , , , , , , 
2025,132,MEAN,3,2,1,SUN,12,1,11,43,338710,402236,13,40, , , , , , , , , , 
2025,133,ARBC,3,2,2,SUN,12,1,12,28,300934,335711,13,60, , , , , , , , , , 
2025,134,BELC,3,2,3,FRI,10,1,14,30,335725,373696,13,30, , , , , , , , , , 
2025,135,ARND,3,3,1,SUN,12,1,12,35,349462,374135,13,30, , , , , , , , , , 
2025,136,ARND,2,2,1,SUN,12,1,12,53,352241,377215,13,60,1,1,1,1,2,1,6,6,1,1
2025,137,CCGL,2,1,1,SUN,12,1,18,4,297050,425228,13,60,1,1,1,1,6,1,2,6,1,1
2025,138,BELC,3,2,1,MON,13,1,8,30,335826,372026,13,30, , , , , , , , , , 
2025,139,BELC,3,2,1,MON,13,1,14,0,333192,372796,13,30, , , , , , , , , , 
2025,140,ARBC,3,2,1,MON,13,1,16,40,308445,357873,13,30, , , , , , , , , , 
2025,141,ANTN,1,1,1,MON,13,1,17,5,331559,382451,13,30,12,7,1,1,4,1,2,1,1,1
2025,142,MEAN,3,2,1,MON,13,1,8,30,336722,385867,13,30, , , , , , , , , , 
2025,143,ANTN,1,1,1,MON,13,1,18,13,334790,381642,13,30,1,1,1,1,4,1,2,1,1,1
2025,144,ANTN,3,1,1,MON,13,1,16,20,334578,382764,13,30, , , , , , , , , , 
2025,145,CCGL,3,2,1,MON,13,1,15,50,269433,408775,13,30, , , , , , , , , , 
2025,146,CCGL,3,1,1,MON,13,1,23,8,305511,429005,13,60, , , , , , , , , , 
2025,147,MIDU,3,1,1,TUE,14,1,0,15,278003,370968,13,60, , , , , , , , , , 
2025,148,MEAN,3,1,1,TUE,14,1,5,0,304237,401885,13,60, , , , , , , , , , 
2025,149,MIDU,3,3,1,TUE,14,1,8,15,293693,393611,13,60, , , , , , , , , , 
2025,150,LISC,3,2,1,TUE,14,1,9,11,328960,364966,12,70, , , , , , , , , , 
2025,151,MEAN,3,2,2,TUE,14,1,9,10,310692,403849,13,30, , , , , , , , , , 
2025,152,MEAN,3,2,2,TUE,14,1,11,8,340789,387128,13,40, , , , , , , , , , 
2025,153,MEAN,2,2,2,TUE,14,1,14,21,341293,401974,13,30,1,1,1,1,1,1,1,1,1,1
2025,154,LISC,3,2,2,TUE,14,1,16,5,324236,358586,13,30, , , , , , , , , , 
2025,155,LISC,3,2,1,TUE,14,1,16,7,316016,362878,13,60, , , , , , , , , , 
2025,156,ANTN,3,2,2,TUE,14,1,17,20,324724,386243,12,70, , , , , , , , , , 
2025,157,DCST,3,2,2,TUE,14,1,17,35,245914,415064,13,30, , , , , , , , , , 
2025,158,DCST,3,2,2,TUE,14,1,17,43,222803,377228,13,60, , , , , , , , , , 
2025,159,LISC,3,2,2,TUE,14,1,16,58,327330,367434,13,50, , , , , , , , , , 
2025,160,ANTN,3,2,2,TUE,14,1,19,55,314244,387370,13,30, , , , , , , , , , 
2025,161,FERO,3,1,1,TUE,14,1,20,34,248311,371235,13,60, , , , , , , , , , 
2025,162,CCGL,2,2,2,WED,15,1,7,3,274769,415078,13,60,1,1,1,1,6,1,2,1,1,1
2025,163,ARBC,3,1,1,WED,15,1,7,30,285678,334986,13,60, , , , , , , , , , 
2025,164,NEMD,3,1,1,WED,15,1,8,37,309337,331128,13,60, , , , , , , , , , 
2025,165,ANTN,3,1,1,WED,15,1,9,0,325297,381243,13,60, , , , , , , , , , 
2025,166,BELC,3,1,1,TUE,14,1,18,0,336371,374220,13,30, , , , , , , , , , 
2025,167,ANTN,3,2,1,WED,15,1,10,25,331413,382546,13,30, , , , , , , , , , 
2025,168,ARBC,3,2,1,WED,15,1,10,40,311795,348164,13,60, , , , , , , , , , 
2025,169,ARND,3,2,1,MON,13,1,16,35,345800,369175,13,30, , , , , , , , , , 
2025,170,BELC,2,2,3,WED,15,1,11,45,333364,380727,13,30,12,7,1,1,1,1,1,1,1,1
2025,171,DCST,3,2,1,WED,15,1,12,26,240969,386611,13,30, , , , , , , , , , 
2025,172,ANTN,3,2,1,WED,15,1,13,12,314632,383261,13,60, , , , , , , , , , 
2025,173,MEAN,3,1,1,WED,15,1,14,10,305603,405786,13,30, , , , , , , , , , 
2025,174,ARND,3,2,1,WED,15,1,14,10,347887,373908,1,30, , , , , , , , , , 
2025,175,NEMD,3,2,1,WED,15,1,16,9,335412,317412,13,60, , , , , , , , , , 
2025,176,MIDU,3,1,1,WED,15,1,17,58,290933,400544,13,60, , , , , , , , , , 
2025,177,BELC,3,3,4,WED,15,1,18,30,334015,375101,2,30, , , , , , , , , , 
2025,178,MEAN,3,1,1,WED,15,1,22,45,333236,414697,13,60, , , , , , , , , , 
2025,179,MIDU,3,1,1,THU,16,1,1,0,281794,367571,13,30, , , , , , , , , , 
2025,180,ARND,3,3,3,THU,16,1,7,12,342164,365378,13,60, , , , , , , , , , 
2025,181,ARBC,3,2,1,THU,16,1,8,34,307826,358999,13,30, , , , , , , , , , 
2025,182,ANTN,1,2,1,THU,16,1,9,33,315580,391985,13,60,1,1,1,1,2,1,2,5,1,1
2025,183,ARBC,3,2,1,THU,16,1,9,0,304581,356617,11,70, , , , , , , , , , 
2025,184,BELC,3,1,1,THU,16,1,12,37,328971,369583,1,50, , , , , , , , , , 
2025,185,DCST,3,2,2,THU,16,1,14,25,246120,416453,13,40, , , , , , , , , , 
2025,186,ANTN,3,3,4,THU,16,1,15,0,320807,376400,13,60, , , , , , , , , , 
2025,187,BELC,3,1,1,THU,16,1,15,45,334199,379180,13,30, , , , , , , , , , 
2025,188,BELC,3,1,1,THU,16,1,15,10,331298,373049,13,30, , , , , , , , , , 
2025,189,BELC,3,1,1,THU,16,1,16,25,333802,374289,2,20, , , , , , , , , , 
2025,190,BELC,2,1,2,THU,16,1,17,15,334797,371575,13,30,12,3,1,12,4,1,2,1,1,1
2025,191,ARND,3,2,1,THU,16,1,18,28,350071,379880,11,30, , , , , , , , , , 
2025,192,DCST,3,1,1,THU,16,1,18,39,228943,384979,13,40, , , , , , , , , , 
2025,193,ARND,3,2,1,THU,16,1,19,8,350058,379910,11,30, , , , , , , , , , 
2025,194,BELC,3,2,2,THU,16,1,19,50,336831,373259,13,30, , , , , , , , , , 
2025,195,ARBC,3,1,1,THU,16,1,20,25,285342,355521,13,30, , , , , , , , , , 
2025,196,MEAN,2,3,2,THU,16,1,20,53,311293,399958,11,70,1,1,1,1,6,1,1,1,3,1
2025,197,BELC,3,2,1,THU,16,1,18,30,332601,373121,13,30, , , , , , , , , , 
2025,198,ARBC,3,3,1,FRI,17,1,8,28,309133,360568,13,30, , , , , , , , , , 
2025,199,BELC,3,4,1,FRI,17,1,10,0,330518,370093,13,30, , , , , , , , , , 
2025,200,ANTN,3,2,2,FRI,17,1,12,13,335182,382692,13,30, , , , , , , , , , 
2025,201,ARND,3,3,4,FRI,17,1,12,18,362405,369655,13,30, , , , , , , , , , 
2025,202,ARND,3,3,2,FRI,17,1,13,45,354485,375861,13,60, , , , , , , , , , 
2025,203,NEMD,3,2,1,FRI,17,1,14,16,336629,358628,13,60, , , , , , , , , , 
2025,204,ARBC,2,2,1,FRI,17,1,15,15,308656,357035,13,30,12,7,1,1,1,1,1,1,1,1
2025,205,ARND,3,3,2,FRI,17,1,13,25,344379,381026,13,50, , , , , , , , , , 
2025,206,DCST,2,1,2,FRI,17,1,15,52,234467,397504,13,30,12,4,1,1,2,8,1,1,1,1
2025,207,MIDU,3,2,3,FRI,17,1,16,4,262037,356263,13,60, , , , , , , , , , 
2025,208,BELC,3,2,1,THU,16,1,17,0,337321,374526,13,30, , , , , , , , , , 
2025,209,NEMD,3,2,1,FRI,17,1,5,45,308358,322684,11,70, , , , , , , , , , 
2025,210,BELC,3,2,1,FRI,17,1,17,11,332186,374922,13,30, , , , , , , , , , 
2025,211,FERO,3,3,2,FRI,17,1,17,5,246264,372689,13,40, , , , , , , , , , 
2025,212,BELC,3,2,2,FRI,17,1,17,35,332275,369603,13,30, , , , , , , , , , 
2025,213,MIDU,3,3,2,FRI,17,1,18,54,284745,399426,13,60, , , , , , , , , , 
2025,214,ARBC,3,2,1,FRI,17,1,19,20,306232,357686,13,30, , , , , , , , , , 
2025,215,BELC,2,3,3,SAT,18,1,2,23,334394,378038,12,70,1,1,1,1,4,1,1,5,1,1
2025,216,ARBC,3,2,1,FRI,17,1,7,20,320294,333359,13,30, , , , , , , , , , 
2025,217,ANTN,3,2,3,SAT,18,1,11,57,335572,382501,13,40, , , , , , , , , , 
2025,218,LISC,3,2,1,SAT,18,1,13,30,323299,363136,13,40, , , , , , , , , , 
2025,219,ARND,3,1,1,SAT,18,1,14,11,349146,374040,13,30, , , , , , , , , , 
2025,220,ARND,3,2,1,SAT,18,1,14,52,345623,375234,13,60, , , , , , , , , , 
2025,221,NEMD,2,2,2,SAT,18,1,15,35,348294,343906,13,30,12,7,1,1,1,1,1,1,1,1
2025,222,FERO,3,2,1,SAT,18,1,17,30,249864,365174,13,60, , , , , , , , , , 
2025,223,MEAN,3,2,1,SAT,18,1,18,13,307092,411510,11,70, , , , , , , , , , 
2025,224,LISC,2,2,1,SAT,18,1,18,20,325145,363888,13,30,12,7,1,1,1,1,1,1,1,1
2025,225,ARND,3,2,1,SAT,18,1,20,10,347787,377262,13,60, , , , , , , , , , 
2025,226,BELC,3,2,2,SAT,18,1,21,2,328669,370609,13,30, , , , , , , , , , 
2025,227,CCGL,3,1,5,SAT,18,1,23,37,284782,427692,13,60, , , , , , , , , , 
2025,228,CCGL,2,1,1,SUN,19,1,10,40,324096,432477,13,30,12,7,1,1,1,1,1,1,1,1
2025,229,MIDU,3,2,1,SUN,19,1,12,28,276233,359025,13,60, , , , , , , , , , 
2025,230,ARBC,2,2,4,SUN,19,1,14,35,313911,345539,11,70,12,7,1,1,1,3,2,1,1,1
2025,231,CCGL,2,2,1,SUN,19,1,13,50,284813,432176,13,30,12,7,1,9,1,10,10,1,1,1
2025,232,BELC,3,2,2,SUN,12,1,13,30,328803,368431,13,30, , , , , , , , , , 
2025,233,BELC,2,2,3,SUN,19,1,18,20,330190,371362,13,30,10,7,1,1,1,1,1,1,1,1
2025,234,MIDU,3,2,4,SUN,19,1,19,25,285749,386703,13,60, , , , , , , , , , 
2025,235,MIDU,2,1,1,SUN,19,1,20,0,266162,352710,13,30,12,7,1,1,4,1,1,1,1,1
2025,236,NEMD,2,2,2,MON,20,1,0,53,292503,313224,13,60,1,1,1,1,6,2,2,1,1,1
2025,237,LISC,3,2,1,MON,20,1,8,10,334675,369204,13,30, , , , , , , , , , 
2025,238,MIDU,3,1,1,MON,20,1,8,51,293681,393647,13,60, , , , , , , , , , 
2025,239,ARND,3,2,1,MON,20,1,11,0,341022,379748,11,40, , , , , , , , , , 
2025,240,ARBC,3,1,1,MON,20,1,11,54,288033,358842,13,40, , , , , , , , , , 
2025,241,DCST,3,2,1,THU,16,1,12,0,242933,416765,13,30, , , , , , , , , , 
2025,242,ARBC,3,2,3,MON,20,1,13,30,310032,355884,13,30, , , , , , , , , , 
2025,243,BELC,3,2,1,MON,20,1,13,48,332945,373102,13,30, , , , , , , , , , 
2025,244,ARBC,3,1,1,SUN,19,1,23,30,276303,343436,13,60, , , , , , , , , , 
2025,245,CCGL,3,2,1,MON,20,1,16,0,287769,430497,13,60, , , , , , , , , , 
2025,246,BELC,2,1,1,WED,15,1,11,0,337231,374542,13,30,12,7,1,1,1,10,10,1,1,1
2025,247,BELC,2,3,2,MON,20,1,17,10,335256,370124,11,30,6,3,1,11,4,1,1,1,1,1
2025,248,MIDU,3,2,1,MON,20,1,18,12,286621,362620,13,60, , , , , , , , , , 
2025,249,BELC,3,2,1,MON,20,1,8,30,337521,372090,13,40, , , , , , , , , , 
2025,250,ARND,3,1,1,TUE,21,1,0,23,343142,378017,13,60, , , , , , , , , , 
2025,251,ANTN,3,3,1,TUE,21,1,8,0,329692,383800,12,70, , , , , , , , , , 
2025,252,LISC,3,2,1,TUE,21,1,11,20,327468,364017,13,30, , , , , , , , , , 
2025,253,ARBC,3,2,1,TUE,21,1,12,26,308839,363056,13,60, , , , , , , , , , 
2025,254,ARND,3,2,1,TUE,21,1,12,20,348768,374190,2,30, , , , , , , , , , 
2025,255,NEMD,3,4,6,TUE,21,1,15,7,311973,326766,13,60, , , , , , , , , , 
2025,256,MEAN,3,2,1,TUE,21,1,15,14,310876,401245,13,30, , , , , , , , , , 
2025,257,CCGL,3,2,1,SAT,18,1,7,15,284425,432276,13,30, , , , , , , , , , 
2025,258,LISC,3,2,1,TUE,21,1,17,5,327737,368165,1,40, , , , , , , , , , 
2025,259,BELC,3,2,1,TUE,21,1,16,30,331037,370484,13,30, , , , , , , , , , 
2025,260,BELC,3,1,1,TUE,21,1,19,0,334986,370869,13,30, , , , , , , , , , 
2025,261,ARBC,3,2,2,TUE,21,1,19,15,305219,357015,11,50, , , , , , , , , , 
2025,262,BELC,3,2,1,WED,22,1,6,41,334190,377900,13,30, , , , , , , , , , 
2025,263,CCGL,2,3,3,WED,22,1,7,47,256664,420959,13,60,1,1,1,1,7,1,1,1,1,1
2025,264,ARND,2,1,1,WED,22,1,8,9,348543,374241,13,30,6,3,1,11,1,1,1,1,1,1
2025,265,BELC,3,2,1,TUE,21,1,23,35,336294,374243,13,30, , , , , , , , , , 
2025,266,BELC,3,2,1,WED,22,1,10,45,330646,371776,13,30, , , , , , , , , , 
2025,267,MIDU,3,2,1,TUE,21,1,17,0,285295,400469,13,30, , , , , , , , , , 
2025,268,ANTN,3,2,1,WED,22,1,18,10,315617,377218,13,60, , , , , , , , , , 
2025,269,DCST,3,2,1,WED,22,1,18,24,225611,385408,13,60, , , , , , , , , , 
2025,270,FERO,3,3,4,WED,22,1,19,33,234894,338536,13,30, , , , , , , , , , 
2025,271,ARBC,3,2,2,THU,23,1,7,22,296661,339701,13,60, , , , , , , , , , 
2025,272,DCST,3,2,1,THU,23,1,7,50,244944,416107,13,30, , , , , , , , , , 
2025,273,ANTN,3,2,1,THU,23,1,8,7,308518,390300,13,30, , , , , , , , , , 
2025,274,CCGL,2,1,1,THU,23,1,8,40,286079,434059,13,60,1,1,1,1,4,10,2,1,8,2
2025,275,LISC,3,2,2,THU,23,1,9,31,341441,374049,11,30, , , , , , , , , , 
2025,276,ARBC,3,2,1,THU,23,1,11,55,310673,344834,13,60, , , , , , , , , , 
2025,277,NEMD,3,2,1,THU,23,1,13,0,336766,352902,13,30, , , , , , , , , , 
2025,278,ARND,2,2,1,THU,23,1,15,0,349830,376055,11,40,1,1,1,11,2,1,1,1,1,1
2025,279,ANTN,3,2,1,THU,23,1,15,8,316826,386621,13,30, , , , , , , , , , 
